"Scenario","Model","ntrain","node","qt10_RMSE","qt10_bias","qt10_pinball","qt50_RMSE","qt50_bias","qt50_pinball","qt90_RMSE","qt90_bias","qt90_pinball","mean_RMSE","mean_bias","prob_RMSE","prob_bias","prob_brier","CRPS_mean","CRPS_med","CvM_mean","covg_rate","covgwid_med","nonexc10","nonexc90","time"
"1.1","WRF",2000,20,0.292660997551772,-0.118235534260016,0.18215440808077,0.19531282922186,0.00433641177948722,0.406641345736977,0.295953124615752,0.140469223251804,0.181381540574341,0.212536648961271,0.00771570893321337,0.0677609128331141,-0.00268487796939081,0.155294789660727,0.577613573259326,0.424750368446527,0.31765614184884,0.82809,2.80363686282259,0.0875,0.91559,4.95859999999993
"1.1","CPM-refined WRF",2000,20,0.265610144034374,-0.12356926728172,0.181251221389874,0.200424653068763,0.00178095629925953,0.406932579462044,0.289339746008659,0.150650105662788,0.181178802704656,0.216529756917973,0.00864322242010144,0.0696461062168115,-0.00417003224682682,0.155629601151904,0.577055247794828,0.423775458406047,0.362652693960306,0.83256,2.80839366620994,0.08478,0.91734,282.0998
"1.2","WRF",2000,20,1.29215006246211,-0.59724478363831,0.828664030117671,1.09602789767357,-0.102733655282465,2.17961385317841,1.94234066415433,0.802201206040586,1.13203723962349,1.18364473327201,0.032344892014566,0.0678582138017761,-0.00271792967544811,0.155291139065772,3.10151149019501,2.2298202475699,0.31765614184884,0.82799,14.7403135104215,0.08756,0.91555,4.98669999999998
"1.2","CPM-refined WRF",2000,20,1.18242986905121,-0.596153631964774,0.824953635787602,1.13372978692047,-0.129004114562837,2.1814710956707,1.86822051820868,0.865352158694527,1.13013055544421,1.21659114022937,0.0291027470488769,0.0696609510306928,-0.00418455958001803,0.155633042783321,3.09606910244851,2.21299060443559,0.362504140239987,0.83252,14.8466646049255,0.08496,0.91748,283.1088
